5254087	ita	Tomi ha comprato un regalo per suo figlio.
5254090	ita	Tomi abita in una brutta zona.
5254091	ita	Tomi vive in una zona malfamata.
5254092	ita	Hai parlato di me ai tuoi genitori?
5254093	ita	Non sempre le persone agiscono ragionevolmente.
5254094	ita	Hai parlato di lui ai tuoi genitori?
5254095	ita	Hai parlato di lei ai tuoi genitori?
5254097	ita	Tomi è un pessimo baciatore.
5254098	ita	Tomi è stato la mia prima cotta.
5254104	ita	Tomi, mi ami ancora?
5254105	ita	Mi sembra di essere innamorato di Tomi.
5254108	ita	Mi sembra di essere innamorata di Tomi.
5254112	ita	Mi pento di aver baciato Tomi.
5254115	ita	Lo zucchero è veleno?
5254987	ita	Dovrai incubare le uova artificialmente.
5254989	ita	Tu dovrai incubare le uova artificialmente.
5254990	ita	Dovrà incubare le uova artificialmente.
5254991	ita	Lei dovrà incubare le uova artificialmente.
5254992	ita	Dovrete incubare le uova artificialmente.
5254994	ita	Voi dovrete incubare le uova artificialmente.
5255084	ita	Pensavo che quello avrebbe fatto ridere Tom.
5255085	ita	Io pensavo che quello avrebbe fatto ridere Tom.
5255249	ita	A me piacciono i gatti.
5255274	ita	Tom ovviamente non era felice.
5255306	ita	Tom sa che non sarà facile.
5255307	ita	Tom lo sa che non sarà facile.
5255315	ita	Ne sono piuttosto sicuro.
5255317	ita	Io ne sono piuttosto sicuro.
5255318	ita	Ne sono piuttosto sicura.
5255319	ita	Io ne sono piuttosto sicura.
5255441	ita	Tom sa che può fare di meglio.
5255927	ita	È bastato mettere la crocetta su quel simbolo?
5255968	ita	Mary si è vestita.
5255969	ita	Mary si vestì.
5255991	ita	Tom vuole il mio aiuto.
5256022	ita	Tom sapeva cosa doveva fare.
5256085	ita	Tom non è molto carismatico.
5256087	ita	Non sono sicuro che ne valga la pena.
5256088	ita	Io non sono sicuro che ne valga la pena.
5256089	ita	Non sono sicura che ne valga la pena.
5256091	ita	Io non sono sicura che ne valga la pena.
5256093	ita	Tom non è neanche nella squadra.
5256095	ita	Tom non è neppure nella squadra.
5256096	ita	Tom non è nemmeno nella squadra.
5256424	ita	Avevo sperato di vedere Tom.
5256425	ita	Io avevo sperato di vedere Tom.
5257165	ita	Cantiamo qualche vecchia canzone.
5257169	ita	Tom mi ha detto che vuole andare a Boston.
5257177	ita	Mi piacciono le canzoni di Ozodbek.
5257178	ita	A me piacciono le canzoni di Ozodbek.
5257184	ita	Siamo arrivate in macchina.
5257185	ita	Noi siamo arrivate in macchina.
5257186	ita	Siamo arrivati in macchina.
5257187	ita	Noi siamo arrivati in macchina.
5257191	ita	Il cadavere non è ancora stato rinvenuto.
5257192	ita	Il suo cadavere non fu mai rinvenuto.
5257194	ita	Questo metallo è stato appena rinvenuto.
5257195	ita	Questo metallo deve essere assolutamente rinvenuto.
5257196	ita	Questo metallo deve essere assolutamente rinvenuto?
5257198	ita	Questo metallo è stato appena rinvenuto?
5257217	ita	Non ha provato a tradurre la lettera.
5257218	ita	Lei non ha provato a tradurre la lettera.
5257219	ita	Non provò a tradurre la lettera.
5257221	ita	Lei non provò a tradurre la lettera.
5257235	ita	Il cadavere non è ancora stato rinvenuto?
5257236	ita	Il suo cadavere non fu mai rinvenuto?
5257239	ita	Tom sembra essere un po' più alto di Mary.
5257243	ita	Questa sbarra d'acciaio deve essere rinvenuta.
5257245	ita	Questo acciaio non deve essere rinvenuto.
5257246	ita	Questo acciaio non deve essere rinvenuto?
5257251	ita	È spesso in ritardo al lavoro.
5257252	ita	Lui è spesso in ritardo al lavoro.
5258058	ita	Non te lo do.
5258059	ita	Io non te lo do.
5258061	ita	Non te la do.
5258062	ita	Io non te la do.
5258063	ita	Non ve lo do.
5258064	ita	Io non ve lo do.
5258065	ita	Non ve la do.
5258067	ita	Io non ve la do.
5258068	ita	Non glielo do.
5258069	ita	Io non glielo do.
5258070	ita	Non gliela do.
5258071	ita	Io non gliela do.
5258557	ita	Ho già finito quello che dovevo fare.
5258558	ita	Io ho già finito quello che dovevo fare.
5259518	ita	Devo scrivere delle lettere.
5259519	ita	Io devo scrivere delle lettere.
5260098	ita	Ho dato una coperta a Tom.
5260099	ita	Diedi una coperta a Tom.
5260106	ita	Laverò la mia mela.
5260107	ita	Io laverò la mia mela.
5260108	ita	Tatoeba, è magnifico perché c'è sempre qualcuno a correggere le tue frasi.
5260110	ita	Non ci avevo fatto caso.
5260113	ita	Da dove viene questo lezzo?
5260114	ita	Da dove viene questo lezzo tremendo?
5260115	ita	C'è un grande sfavillio qui dentro.
5260116	ita	Purtroppo non c'era nessuno a dircelo.
5260118	ita	Non c'era nessuno a dircelo.
5260119	ita	Non riesco a capire la fonte di questo sfavillio.
5260120	ita	Da dove viene tutto questo sfavillio?
5260121	ita	Qual è la fonte di questo sfavillio?
5260122	ita	Ti prego, aiutami a trovare la fonte di questo sfavillio.
5260123	ita	Avrò delle lettere da scrivere.
5260124	ita	Io avrò delle lettere da scrivere.
5260214	ita	Ucciderò quella canaglia con le mie stesse mani!
5260515	ita	C'è un uccello in cielo.
5260520	ita	Médus bussa alla porta.
5260665	ita	Sta leggendo un romanzo ora.
5260667	ita	Lui sta leggendo un romanzo ora.
5260668	ita	Sta leggendo un romanzo adesso.
5260669	ita	Lui sta leggendo un romanzo adesso.
5260670	ita	Sta leggendo un romanzo.
5260671	ita	Lui sta leggendo un romanzo.
5260673	ita	Sta leggendo un romanzo in questo momento.
5260676	ita	Lui sta leggendo un romanzo in questo momento.
5260737	ita	Il naso di Julia non è brutto.
5260919	ita	Noi siamo in due.
5262235	ita	Mary era molto comprensiva.
5262238	ita	Avete fatto bene a dircelo.
5262240	ita	Che lezzo disgustoso!
5262244	ita	Tom era molto comprensivo.
5262276	ita	Possiamo averlo ora?
5262277	ita	Possiamo averlo adesso?
5262278	ita	Lo possiamo avere ora?
5262279	ita	Lo possiamo avere adesso?
5262280	ita	La possiamo avere ora?
5262281	ita	La possiamo avere adesso?
5262282	ita	Possiamo averla ora?
5262283	ita	Possiamo averla adesso?
5263585	ita	Ho piantato un albero.
5263587	ita	Io ho piantato un albero.
5263850	ita	Oggi ho dimenticato di telefonargli.
5263851	ita	Oggi ho dimenticato di telefonarle.
5263852	ita	Oggi ho scordato di telefonargli.
5263853	ita	Oggi ho scordato di telefonarle.
5263950	ita	Che caldo oggi!
5263956	ita	Che caldo che c'è oggi!
5264320	ita	Evidentemente Tom non voleva andare.
5265843	ita	Resterò a letto un giorno in più, giusto per precauzione.
5265844	ita	Io resterò a letto un giorno in più, giusto per precauzione.
5265847	ita	Aspettate fino a nuovo ordine.
5265848	ita	Aspetti fino a nuovo ordine.
5265849	ita	Aspetta fino a nuovo ordine.
5265863	ita	Avrei dovuto scrivere la lettera ieri.
5265864	ita	Io avrei dovuto scrivere la lettera ieri.
5265886	ita	L'atmosfera è fatta di ossigeno.
5265887	ita	Ho appena visto Tom nella hall.
5265888	ita	Io ho appena visto Tom nella hall.
5265889	ita	Ho appena visto Tom nell'atrio.
5265891	ita	Io ho appena visto Tom nell'atrio.
5265894	ita	Lui è perdutamente innamorato.
5265895	ita	È perdutamente innamorato.
5265896	ita	Lui è follemente innamorato.
5265897	ita	È follemente innamorato.
5265905	ita	Io ho imparato la posizione del loto al corso di yoga.
5265906	ita	Imparai la posizione del loto al corso di yoga.
5265907	ita	Io imparai la posizione del loto al corso di yoga.
5265908	ita	La signora si è trasferita qui un mese fa.
5265909	ita	Penso che ci restino delle cose da regolare.
5265910	ita	Io penso che ci restino delle cose da regolare.
5265911	ita	Penso che ci rimangano delle cose da regolare.
5265912	ita	Io penso che ci rimangano delle cose da regolare.
5265916	ita	Ha scoperto le tre leggi della fisica.
5265917	ita	Lui ha scoperto le tre leggi della fisica.
5265918	ita	Scoprì le tre leggi della fisica.
5265919	ita	Lui scoprì le tre leggi della fisica.
5265921	ita	Tom mi ha trovato un buon posto in cui vivere.
5265922	ita	Tom mi trovò un buon posto in cui vivere.
5265923	ita	Andrò se il tempo è buono.
5265924	ita	Io andrò se il tempo è buono.
5266395	ita	Non c'è ragione di prendere una macchina fotografica.
5266397	ita	Tom vuole conoscere meglio Mary.
5266402	ita	Il go è la mia unica distrazione.
5266403	ita	Il go è la mia sola distrazione.
5266409	ita	L'acqua congelerà a zero gradi Celsius, giusto?
5266414	ita	La neve ci piace.
5266431	ita	Lo garantisce.
5266432	ita	Lei lo garantisce.
5266433	ita	La garantisce.
5266434	ita	Lei la garantisce.
5266437	ita	Lui lo garantisce.
5266440	ita	Lui la garantisce.
5266460	ita	Dove posso comprare dei biglietti?
5266461	ita	È davvero un'ottima idea.
5266462	ita	È veramente un'ottima idea.
5266463	ita	C'è semplicemente troppo da fare.
5266464	ita	Ci sono semplicemente troppe cose da fare.
5266465	ita	La prima moglie di Dan era morta di cause naturali.
5266468	ita	Prenderò la mia laurea tra due anni.
5266470	ita	Io prenderò la mia laurea tra due anni.
5266516	ita	La campana della chiesa suonava alle tre.
5266518	ita	Come ti vanno le cose?
5266522	ita	Come vi vanno le cose?
5266523	ita	Come le vanno le cose?
5266714	ita	Sono bravo a cucinare.
5266715	ita	Io sono bravo a cucinare.
5266717	ita	Sono brava a cucinare.
5266718	ita	Io sono brava a cucinare.
5266881	ita	Un prigioniero è fuggito dalla prigione.
5266882	ita	Un prigioniero fuggì dalla prigione.
5266896	ita	L'ossigeno dall'aria si scioglie nell'acqua.
5266899	ita	Ho finito di pulire la mia camera.
5266900	ita	Ho finito di pulire la mia stanza.
5266905	ita	È stato ucciso da una mina.
5266906	ita	Lui è stato ucciso da una mina.
5266907	ita	Fu ucciso da una mina.
5266908	ita	Lui fu ucciso da una mina.
5266945	ita	Cookie ha dieci anni in meno di Kate.
5266946	ita	Lo scrittore vive in una capanna di legno.
5266947	ita	Lo scrittore abita in una capanna di legno.
5267651	ita	Quando andiamo a fare un giro?
5267663	ita	Le rose rosa sono belle.
5267667	ita	Lei riceve un salario alto.
5267705	ita	Mi sbagliavo su di lui.
5267706	ita	Io mi sbagliavo su di lui.
5267707	ita	Mi sbagliavo su me stesso.
5267708	ita	Io mi sbagliavo su me stesso.
5267709	ita	Mi sbagliavo su me stessa.
5267710	ita	Io mi sbagliavo su me stessa.
5267744	ita	Io e Tom siamo quasi alti uguali.
5267745	ita	Mi sbagliavo a riguardo.
5267746	ita	Io mi sbagliavo a riguardo.
5267747	ita	Io mi sbagliavo su di te.
5267748	ita	Io mi sbagliavo su di voi.
5267749	ita	Io mi sbagliavo su di lei.
5267750	ita	Mi sbagliavo su Tom.
5267751	ita	Io mi sbagliavo su Tom.
5267752	ita	Mi sbagliavo su di loro.
5267753	ita	Io mi sbagliavo su di loro.
5267757	ita	Mi sbagliavo su quello.
5267758	ita	Io mi sbagliavo su quello.
5267759	ita	Mi sbagliavo su quella.
5267760	ita	Io mi sbagliavo su quella.
5267763	ita	Mi sbagliavo così tanto su Tom.
5267764	ita	Io mi sbagliavo così tanto su Tom.
5267765	ita	Mi sbagliavo così tanto su di te.
5267766	ita	Io mi sbagliavo così tanto su di te.
5267767	ita	Mi sbagliavo così tanto su di voi.
5267768	ita	Io mi sbagliavo così tanto su di voi.
5267769	ita	Mi sbagliavo così tanto su di lei.
5267770	ita	Io mi sbagliavo così tanto su di lei.
5267774	ita	Mi sbagliavo così tanto su di lui.
5267775	ita	Io mi sbagliavo così tanto su di lui.
5267776	ita	Mi sbagliavo così tanto su di loro.
5267777	ita	Io mi sbagliavo così tanto su di loro.
5267778	ita	Sembra che mi sia sbagliato su Tom.
5267779	ita	Sembra che mi sia sbagliata su Tom.
5267780	ita	Sembra che mi sia sbagliato su di te.
5267781	ita	Sembra che mi sia sbagliata su di te.
5267782	ita	Sembra che mi sia sbagliato su di voi.
5267783	ita	Sembra che mi sia sbagliata su di voi.
5267784	ita	Sembra che mi sia sbagliato su di lei.
5267785	ita	Sembra che mi sia sbagliata su di lei.
5267788	ita	Sembra che mi sia sbagliato su di lui.
5267789	ita	Sembra che mi sia sbagliata su di lui.
5267790	ita	Sembra che mi sia sbagliato su di loro.
5267791	ita	Sembra che mi sia sbagliata su di loro.
5267792	ita	Sembra che mi sia sbagliato a riguardo.
5267793	ita	Sembra che mi sia sbagliata a riguardo.
5267807	ita	Tom è ancora un prigioniero.
5267808	ita	Le mie scarpe nere hanno bisogno di riparazioni ai tacchi.
5267809	ita	Ti aiuterò a trovarla.
5267810	ita	Io ti aiuterò a trovarla.
5267811	ita	Vi aiuterò a trovarla.
5267812	ita	Io vi aiuterò a trovarla.
5267813	ita	La aiuterò a trovarla.
5267814	ita	Io la aiuterò a trovarla.
5267815	ita	Ti aiuterò a trovarlo.
5267817	ita	Io ti aiuterò a trovarlo.
5267818	ita	Vi aiuterò a trovarlo.
5267820	ita	Io vi aiuterò a trovarlo.
5267821	ita	La aiuterò a trovarlo.
5267822	ita	Io la aiuterò a trovarlo.
5267824	ita	Ti aiuterò a trovare Tom.
5267825	ita	Io ti aiuterò a trovare Tom.
5267826	ita	Vi aiuterò a trovare Tom.
5267827	ita	Io vi aiuterò a trovare Tom.
5267828	ita	La aiuterò a trovare Tom.
5267829	ita	Io la aiuterò a trovare Tom.
5267830	ita	Ti aiuterò a trovarli.
5267831	ita	Io ti aiuterò a trovarli.
5267832	ita	Vi aiuterò a trovarli.
5267833	ita	Io vi aiuterò a trovarli.
5267834	ita	La aiuterò a trovarli.
5267835	ita	Io la aiuterò a trovarli.
5267836	ita	Ti aiuterò a trovarle.
5267837	ita	Io ti aiuterò a trovarle.
5267838	ita	Vi aiuterò a trovarle.
5267839	ita	Io vi aiuterò a trovarle.
5267840	ita	La aiuterò a trovarle.
5267841	ita	Io la aiuterò a trovarle.
5267842	ita	Proverò ad aiutarti a trovare le risposte.
5267843	ita	Proverò ad aiutarvi a trovare le risposte.
5267844	ita	Proverò ad aiutarla a trovare le risposte.
5267845	ita	Cercherò di aiutarti a trovare le risposte.
5267846	ita	Cercherò di aiutarvi a trovare le risposte.
5267847	ita	Cercherò di aiutarla a trovare le risposte.
5267850	ita	C'è della cera sul tappeto.
5267851	ita	La Gran Bretagna è anche un'isola.
5267852	ita	Lei suona il piano.
5267853	ita	Suona il pianoforte.
5267854	ita	Lei suona il pianoforte.
5267856	ita	Una di quelle persone può essere lui.
5267857	ita	Una di quelle persone può essere lei.
5267858	ita	Una di quelle persone può essere Tom.
5267859	ita	Una di quelle persone potrebbe essere Tom.
5267864	ita	In realtà non ho ancora finito i miei compiti.
5267865	ita	In realtà io non ho ancora finito i miei compiti.
5267867	ita	Gli piace lo sport.
5267868	ita	A lui piace lo sport.
5267871	ita	Lei ha i capelli biondi.
5267872	ita	Non ricordo la gradazione della birra che ho bevuto.
5267873	ita	Non ricordo la gradazione della birra che ho bevuto ieri sera.
5267874	ita	Non ricordo la gradazione della birra che ho bevuto quella volta.
5267875	ita	Non ricordo la gradazione della birra che ho bevuto quella sera.
5267876	ita	Non ricordo la gradazione della birra che ho bevuto durante la cena.
5267881	ita	I tre grandi uomini mangiano.
5267886	ita	Non mi volevo arrendere.
5267887	ita	Io non mi volevo arrendere.
5267888	ita	Non volevo arrendermi.
5267889	ita	Io non volevo arrendermi.
5267891	ita	Tom ha una sorella maggiore.
5267898	ita	Tom è felice di essere a casa.
5267903	ita	Lui ha i capelli biondi.
5267979	ita	Tom ti ha trovato?
5267981	ita	Tom ti ha trovata?
5267982	ita	Tom l'ha trovato?
5267983	ita	Tom l'ha trovata?
5267984	ita	Tom vi ha trovati?
5267986	ita	Tom vi ha trovate?
5267988	ita	Li hai trovati?
5267990	ita	Li ha trovati?
5267991	ita	Li avete trovati?
5267992	ita	Le hai trovate?
5267994	ita	Le ha trovate?
5267995	ita	Le avete trovate?
5267999	ita	Hai trovato il tuo libro?
5268000	ita	Ha trovato il suo libro?
5268001	ita	Avete trovato il vostro libro?
5268005	ita	Hai trovato le tue chiavi?
5268006	ita	Ha trovato le sue chiavi?
5268008	ita	Avete trovato le vostre chiavi?
5268009	ita	Quando l'hai scoperto?
5268010	ita	Quando l'ha scoperto?
5268011	ita	Quando lo avete scoperto?
5268021	ita	Dove hai trovato Tom?
5268022	ita	Dove ha trovato Tom?
5268023	ita	Dove avete trovato Tom?
5268025	ita	Hai trovato la tua borsetta?
5268026	ita	Ha trovato la sua borsetta?
5268028	ita	Avete trovato la vostra borsetta?
5268031	ita	Il veleno può ucciderti.
5268032	ita	Il veleno può uccidervi.
5268033	ita	Il veleno può ucciderla.
5268034	ita	Il veleno ti può uccidere.
5268035	ita	Il veleno vi può uccidere.
5268036	ita	Il veleno la può uccidere.
5268037	ita	Devo scrivere un SMS.
5268038	ita	Io devo scrivere un SMS.
5268040	ita	Ho letto una sinossi del film.
5268041	ita	Io ho letto una sinossi del film.
5268042	ita	Lessi una sinossi del film.
5268043	ita	Io lessi una sinossi del film.
5268044	ita	Leggo una sinossi del film.
5268045	ita	Io leggo una sinossi del film.
5268286	ita	Come li hai trovati?
5268287	ita	Come li ha trovati?
5268289	ita	Come li avete trovati?
5268290	ita	Come le hai trovate?
5268292	ita	Come le ha trovate?
5268293	ita	Come le avete trovate?
5268295	ita	Dove li possiamo trovare?
5268296	ita	Dove le possiamo trovare?
5268298	ita	Come li troviamo?
5268299	ita	Come le troviamo?
5268300	ita	Come li possiamo trovare?
5268301	ita	Come le possiamo trovare?
5268307	ita	Come lo possiamo trovare?
5268309	ita	Come la possiamo trovare?
5268312	ita	Li voglio trovare.
5268313	ita	Io li voglio trovare.
5268314	ita	Le voglio trovare.
5268315	ita	Io le voglio trovare.
5268319	ita	Noi accettiamo volentieri la tua offerta.
5268349	ita	Non li ho trovati.
5268350	ita	Io non li ho trovati.
5268351	ita	Non le ho trovate.
5268352	ita	Io non le ho trovate.
5268353	ita	Troviamoli.
5268354	ita	Troviamole.
5268355	ita	Troviamolo.
5268357	ita	Troviamola.
5268359	ita	Devo trovarli.
5268360	ita	Io devo trovarli.
5268361	ita	Devo trovarle.
5268362	ita	Io devo trovarle.
5268363	ita	Li devo trovare.
5268364	ita	Io li devo trovare.
5268365	ita	Le devo trovare.
5268366	ita	Io le devo trovare.
5268369	ita	Io devo trovarlo.
5268370	ita	Lo devo trovare.
5268371	ita	Io lo devo trovare.
5268373	ita	Io devo trovarla.
5268374	ita	La devo trovare.
5268375	ita	Io la devo trovare.
5268376	ita	Vai a trovarli.
5268377	ita	Vai a trovarle.
5268378	ita	Vada a trovarli.
5268379	ita	Vada a trovarle.
5268380	ita	Andate a trovarli.
5268381	ita	Andate a trovarle.
5268383	ita	Perché non vai a trovarli?
5268384	ita	Perché non vai a trovarle?
5268386	ita	Perché non va a trovarli?
5268387	ita	Perché non va a trovarle?
5268388	ita	Perché non andate a trovarli?
5268389	ita	Perché non andate a trovarle?
5268402	ita	Non disturbarci.
5268403	ita	Non disturbateci.
5268404	ita	Non ci disturbi.
5268405	ita	Non ci disturbare.
5268406	ita	Non ci disturbate.
5268408	ita	Perché incolpare noi?
5268409	ita	Perché incolpare loro?
5268410	ita	Perché incolpare me?
5268411	ita	Perché incolpare lui?
5268412	ita	Perché incolpare lei?
5268414	ita	Li adoriamo.
5268415	ita	Noi li adoriamo.
5268416	ita	Le adoriamo.
5268417	ita	Noi le adoriamo.
5268418	ita	Lo adorano.
5268420	ita	Loro lo adorano.
5268439	ita	Ci stai accusando?
5268440	ita	Ci sta accusando?
5268441	ita	Ci state accusando?
5268443	ita	Stai accusando loro?
5268444	ita	Sta accusando loro?
5268445	ita	State accusando loro?
5268494	ita	Tom indossa la stessa camicia di flanella rossa ogni volta che va in campeggio.
5268496	ita	Tutti sanno che odiamo Tom.
5268497	ita	Tutti sanno che noi odiamo Tom.
5268509	ita	Odiamo davvero Tom.
5268510	ita	Noi odiamo davvero Tom.
5268511	ita	Odiamo veramente Tom.
5268512	ita	Noi odiamo veramente Tom.
5268516	ita	Non vogliamo umiliare Tom.
5268517	ita	Noi non vogliamo umiliare Tom.
5268520	ita	Abbiamo perdonato Tom.
5268521	ita	Noi abbiamo perdonato Tom.
5268522	ita	Perdonammo Tom.
5268523	ita	Noi perdonammo Tom.
5268526	ita	Tom stava indossando delle scarpe marrone scuro.
5268570	ita	Tom stava indossando una T-shirt bianca.
5268646	ita	Ne voglio un altro.
5268648	ita	Io ne voglio un altro.
5268649	ita	Ne voglio un'altra.
5268650	ita	Io ne voglio un'altra.
5268656	ita	Non avete parlato in inglese?
5268658	ita	Voi non avete parlato in inglese?
5268659	ita	Non ha parlato in inglese?
5268661	ita	Lei non ha parlato in inglese?
5268664	ita	L'hanno fatto veramente.
5268665	ita	Loro l'hanno fatto veramente.
5268667	ita	L'hanno fatta veramente.
5268669	ita	Loro l'hanno fatta veramente.
5268671	ita	L'hanno fatto davvero.
5268672	ita	Loro l'hanno fatto davvero.
5268673	ita	L'hanno fatta davvero.
5268674	ita	Loro l'hanno fatta davvero.
5268682	ita	Tom indossava dei pantaloni neri.
5268687	ita	Hai detto a Tom quello che hai detto a me?
5268688	ita	Ha detto a Tom quello che ha detto a me?
5268690	ita	Avete detto a Tom quello che avete detto a me?
5268697	ita	Soprattutto, devi prenderti cura di te stesso.
5268698	ita	Soprattutto, devi prenderti cura di te stessa.
5268700	ita	Tom ha indosso dei blue jeans.
5268704	ita	Tom ha la reputazione di essere sempre in ritardo.
5268707	ita	La neve era morbida e soffice.
5268709	ita	Deve esserci una soluzione.
5268713	ita	È un prezzo interessante, per questo tipo di dispositivo.
5268716	ita	Questo non è difficile come sembra.
5268717	ita	Questo non è duro come sembra.
5268720	ita	Digli che ho salutato.
5268721	ita	Ditegli che ho salutato.
5268722	ita	Gli dica che ho salutato.
5268724	ita	Dille che ho salutato.
5268725	ita	Ditele che ho salutato.
5268726	ita	Le dica che ho salutato.
5268731	ita	Se solo avessi ascoltato i miei genitori!
5268735	ita	Di' loro che ho salutato.
5268736	ita	Dite loro che ho salutato.
5268737	ita	Dica loro che ho salutato.
5268742	ita	Parliamo di felicità.
5268743	ita	Tom ha tolto le bende dalla gamba di Mary.
5268744	ita	Tom tolse le bende dalla gamba di Mary.
5268745	ita	Mi piace molto questo clima freddo.
5268746	ita	A me piace molto questo clima freddo.
5268756	ita	Sei mai stato in Svizzera?
5268757	ita	Tu sei mai stato in Svizzera?
5268758	ita	Sei mai stata in Svizzera?
5268759	ita	Tu sei mai stata in Svizzera?
5268760	ita	È mai stata in Svizzera?
5268761	ita	Lei è mai stata in Svizzera?
5268762	ita	È mai stato in Svizzera?
5268763	ita	Lei è mai stato in Svizzera?
5268764	ita	Siete mai stati in Svizzera?
5268765	ita	Voi siete mai stati in Svizzera?
5268766	ita	Siete mai state in Svizzera?
5268767	ita	Voi siete mai state in Svizzera?
5268770	ita	Tom ha avvolto il sandwich nella plastica.
5268772	ita	Tom avvolse il sandwich nella plastica.
5268774	ita	Tom non mi darebbe neanche la possibilità di spiegare perché ho fatto quello che ho fatto.
5268775	ita	Tom non mi darebbe nemmeno la possibilità di spiegare perché ho fatto quello che ho fatto.
5268777	ita	Tom non mi darebbe neppure la possibilità di spiegare perché ho fatto quello che ho fatto.
5268779	ita	C'era un piccolo castello su questa collina.
5268780	ita	Non mi hai preparato per questo.
5268781	ita	Tu non mi hai preparato per questo.
5268782	ita	Non mi hai preparata per questo.
5268783	ita	Tu non mi hai preparata per questo.
5268784	ita	Non mi ha preparata per questo.
5268785	ita	Lei non mi ha preparata per questo.
5268787	ita	Non mi ha preparato per questo.
5268789	ita	Lei non mi ha preparato per questo.
5268790	ita	Non mi avete preparato per questo.
5268791	ita	Voi non mi avete preparato per questo.
5268792	ita	Non mi avete preparata per questo.
5268793	ita	Voi non mi avete preparata per questo.
5268794	ita	Hai detto che avevi bisogno di me per firmare qualcosa.
5268796	ita	Ha detto che aveva bisogno di me per firmare qualcosa.
5268797	ita	Avete detto che avevate bisogno di me per firmare qualcosa.
5268799	ita	Abbiamo una serata movimentata davanti a noi.
5268802	ita	Conduce una vita movimentata.
5268803	ita	Lui conduce una vita movimentata.
5268804	ita	Le cose sono diventate un po' movimentate.
5268805	ita	Le cose diventarono un po' movimentate.
5268806	ita	Questa città è movimentata come Manhattan.
5268808	ita	Questa città è frenetica come Manhattan.
5268816	ita	È stato condannato al carcere.
5268821	ita	È diventato sempre più famoso come critico.
5268822	ita	Lui è diventato sempre più famoso come critico.
5268823	ita	Diventò sempre più famoso come critico.
5268824	ita	Lui diventò sempre più famoso come critico.
5268826	ita	Tom ha detto qualcosa su di me?
5268839	ita	Abbiamo una settimana movimentata davanti a noi.
5268842	ita	Ha fallito molte volte, ma non aveva la sensazione che fosse una perdita di tempo.
5268843	ita	Lui ha fallito molte volte, ma non aveva la sensazione che fosse una perdita di tempo.
5268844	ita	Ha fallito molte volte, però non aveva la sensazione che fosse una perdita di tempo.
5268845	ita	Lui ha fallito molte volte, però non aveva la sensazione che fosse una perdita di tempo.
5268846	ita	Fallì molte volte, però non aveva la sensazione che fosse una perdita di tempo.
5268847	ita	Lui fallì molte volte, però non aveva la sensazione che fosse una perdita di tempo.
5268849	ita	Fallì molte volte, ma non aveva la sensazione che fosse una perdita di tempo.
5268851	ita	Lui fallì molte volte, ma non aveva la sensazione che fosse una perdita di tempo.
5268853	ita	Circa la metà delle distese di ghiaccio del Canada sono scomparse negli ultimi sei anni.
5268858	ita	Non c'è quasi alcun mobilio.
5268859	ita	Di' a Tom che non sto parlando con lui.
5268861	ita	Dite a Tom che non sto parlando con lui.
5268862	ita	Dica a Tom che non sto parlando con lui.
5268863	ita	Non ho nulla contro di loro.
5268864	ita	Io non ho nulla contro di loro.
5268865	ita	Non ho niente contro di loro.
5268866	ita	Io non ho niente contro di loro.
5268868	ita	Tom si sta allenando per un triathlon.
5268870	ita	Tom è un caso disperato.
5268872	ita	È un caso disperato.
5268873	ita	Lei è un caso disperato.
5268877	ita	Vuole essere un Edison un giorno.
5268880	ita	Lui vuole essere un Edison un giorno.
5268881	ita	So che prima o poi dovrò farlo.
5268882	ita	Lo so che prima o poi dovrò farlo.
5268883	ita	So che prima o poi lo dovrò fare.
5268884	ita	Lo so che prima o poi lo dovrò fare.
5268896	ita	Lei assomigliava a un angelo.
5269140	ita	Tom non commenterebbe.
5269144	ita	Tom ha provato a concentrarsi.
5269147	ita	Tom provò a concentrarsi.
5269149	ita	Tom ha cercato di concentrarsi.
5269152	ita	Tom cercò di concentrarsi.
5269158	ita	Tom mi ha chiamato un taxi.
5269159	ita	Tom mi chiamò un taxi.
5269161	ita	Bob deve avere avuto un incidente.
5269164	ita	Tom sa giocare a tennis piuttosto bene.
5269170	ita	Quell'uomo è stato licenziato la settimana scorsa.
5269305	ita	Mamma, non voglio indossare questo.
5269309	ita	Linda ha provato a sedurre Dan.
5269310	ita	Linda provò a sedurre Dan.
5269311	ita	Linda ha cercato di sedurre Dan.
5269312	ita	Linda cercò di sedurre Dan.
5269318	ita	Siamo diventati amici di Jane.
5269320	ita	Noi siamo diventati amici di Jane.
5269321	ita	Siamo diventate amiche di Jane.
5269322	ita	Noi siamo diventate amiche di Jane.
5269324	ita	Il tuo dente deve essere estratto.
5269327	ita	Il suo dente deve essere estratto.
5269328	ita	Tom deve avere molti soldi.
5269329	ita	Tom deve avere molto denaro.
5269332	ita	Stimo le vostre opinioni.
5269333	ita	Io stimo le vostre opinioni.
5269334	ita	Stimo le tue opinioni.
5269335	ita	Io stimo le tue opinioni.
5269336	ita	Stimo le sue opinioni.
5269338	ita	Io stimo le sue opinioni.
5269349	ita	Il vero amore non invecchia mai.
5269351	ita	Pensavo che Tom avesse già staccato il tostapane.
5269352	ita	Io pensavo che Tom avesse già staccato il tostapane.
5269367	ita	Sono piuttosto deluso.
5269368	ita	Io sono piuttosto deluso.
5269369	ita	Sono piuttosto delusa.
5269370	ita	Io sono piuttosto delusa.
